,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,hcluster
9813,2020-10-6-10,Format3,480,70,33600,Inter219,Video,Desktop,Display,1588708,774486,741215,4557,1634.24,0.35,1062.26,0.61,2.2,0.36,4
9814,2020-9-4-20,Format6,336,250,84000,Inter225,Video,Mobile,Video,524787,230215,196913,21768,1634.65,0.35,1062.52,11.05,8.3,0.08,3
9815,2020-10-26-13,Format5,720,300,216000,Inter226,Web,Mobile,Display,446428,233189,185602,18623,1634.75,0.35,1062.58,10.03,8.81,0.09,3
9816,2020-11-7-21,Format3,480,70,33600,inter230,Video,Mobile,Video,2977062,1222982,1173966,5529,1634.96,0.35,1062.73,0.47,1.39,0.3,4
9817,2020-10-31-7,Format3,480,70,33600,Inter228,Video,Mobile,Display,1020370,625510,593978,2946,1635.12,0.35,1062.83,0.5,2.75,0.56,4
9818,2020-9-20-20,Format3,480,70,33600,Inter219,Video,Desktop,Video,2563814,1138330,1090384,6146,1635.21,0.35,1062.89,0.56,1.5,0.27,4
9819,2020-10-28-0,Format5,720,300,216000,Inter225,Video,Mobile,Video,324030,186000,157043,15640,1635.26,0.35,1062.92,9.96,10.41,0.1,3
9820,2020-9-20-5,Format1,300,250,75000,Inter221,App,Mobile,Display,1240378,813570,785044,2053,1635.43,0.35,1063.03,0.26,2.08,0.8,4
9821,2020-9-20-18,Format6,336,250,84000,inter230,Video,Mobile,Video,460562,224106,194735,23677,1635.45,0.35,1063.04,12.16,8.4,0.07,3
9822,2020-9-26-15,Format6,336,250,84000,Inter221,App,Mobile,Display,2281504,985789,894519,5934,1636.13,0.35,1063.48,0.66,1.83,0.28,4
9823,2020-11-22-16,Format3,480,70,33600,Inter227,App,Mobile,Video,1729037,904206,868472,4196,1636.46,0.35,1063.7,0.48,1.88,0.39,4
9824,2020-10-14-10,Format3,480,70,33600,Inter223,Web,Mobile,Video,1869115,755228,702703,3752,1636.55,0.35,1063.76,0.53,2.33,0.44,4
9825,2020-10-8-2,Format1,300,250,75000,Inter224,Web,Desktop,Display,1703867,1106638,1079936,2540,1636.57,0.35,1063.77,0.24,1.52,0.64,4
9826,2020-9-2-15,Format3,480,70,33600,Inter224,Web,Desktop,Display,2292493,1011395,941638,5625,1636.92,0.35,1064.0,0.6,1.74,0.29,4
9827,2020-9-25-18,Format3,480,70,33600,Inter226,Web,Mobile,Video,1903754,865540,811938,5728,1637.01,0.35,1064.06,0.71,2.02,0.29,4
9828,2020-11-4-11,Format5,720,300,216000,Inter218,App,Mobile,Display,223011,148799,127408,17232,1637.07,0.35,1064.09,13.53,12.85,0.1,3
9829,2020-9-4-8,Format5,720,300,216000,Inter219,Video,Desktop,Video,162257,119297,105824,15475,1637.23,0.35,1064.2,14.62,15.47,0.11,3
9830,2020-9-19-6,Format4,120,600,72000,Inter227,App,Mobile,Display,142310,111267,94738,12568,1637.29,0.35,1064.24,13.27,17.28,0.13,2
9831,2020-10-25-16,Format6,336,250,84000,Inter229,Video,Desktop,Video,2721765,1017177,940423,6576,1637.34,0.35,1064.27,0.7,1.74,0.25,4
9832,2020-9-16-20,Format6,336,250,84000,Inter226,Web,Mobile,Video,3029956,1247407,1199680,5945,1637.71,0.35,1064.51,0.5,1.37,0.28,4
9833,2020-11-9-1,Format1,300,250,75000,Inter228,Video,Mobile,Video,1953755,992645,975497,2004,1637.72,0.35,1064.52,0.21,1.68,0.82,4
9834,2020-9-19-16,Format3,480,70,33600,Inter217,Web,Desktop,Video,1525815,832584,799966,4850,1637.94,0.35,1064.66,0.61,2.05,0.34,4
9835,2020-9-23-18,Format3,480,70,33600,Inter221,App,Mobile,Video,2023082,953267,901918,5651,1638.07,0.35,1064.75,0.63,1.82,0.29,4
9836,2020-10-31-22,Format5,720,300,216000,Inter229,Video,Desktop,Video,523361,218442,187042,26480,1638.11,0.35,1064.77,14.16,8.76,0.06,3
9837,2020-10-5-3,Format1,300,250,75000,Inter227,App,Mobile,Video,1655706,1111442,1081367,2710,1638.2,0.35,1064.83,0.25,1.51,0.6,4
9838,2020-9-17-9,Format3,480,70,33600,Inter222,Video,Desktop,Video,1845111,854973,800409,3902,1638.4,0.35,1064.96,0.49,2.05,0.42,4
9839,2020-10-24-21,Format3,480,70,33600,Inter223,Web,Mobile,Video,3709594,1251742,1169349,7237,1638.95,0.35,1065.32,0.62,1.4,0.23,4
9840,2020-9-15-16,Format5,720,300,216000,Inter219,Video,Desktop,Video,332623,184943,159226,17502,1638.98,0.35,1065.34,10.99,10.29,0.09,3
9841,2020-10-20-13,Format3,480,70,33600,Inter227,App,Mobile,Video,2252937,911474,843994,4770,1639.14,0.35,1065.44,0.57,1.94,0.34,4
9842,2020-9-26-14,Format5,720,300,216000,Inter229,Video,Desktop,Video,292808,184978,161575,18642,1639.21,0.35,1065.49,11.54,10.15,0.09,3
9843,2020-9-26-15,Format5,720,300,216000,Inter219,Video,Desktop,Display,313194,179625,153316,18099,1639.25,0.35,1065.52,11.81,10.69,0.09,3
9844,2020-10-11-1,Format6,336,250,84000,Inter221,App,Mobile,Video,1841330,983498,966667,2179,1639.26,0.35,1065.52,0.23,1.7,0.75,4
9845,2020-9-8-16,Format3,480,70,33600,Inter221,App,Mobile,Display,2714334,1077683,999848,5832,1639.33,0.35,1065.56,0.58,1.64,0.28,4
9846,2020-10-26-22,Format5,720,300,216000,Inter224,Web,Desktop,Display,709009,251142,210249,22565,1639.36,0.35,1065.59,10.73,7.8,0.07,3
9847,2020-10-10-16,Format5,720,300,216000,Inter224,Web,Desktop,Display,389225,218307,174358,17333,1639.52,0.35,1065.69,9.94,9.4,0.09,3
9848,2020-9-19-21,Format6,336,250,84000,Inter223,Web,Mobile,Display,2800611,1274526,1227107,5780,1639.65,0.35,1065.77,0.47,1.34,0.28,4
9849,2020-9-25-20,Format3,480,70,33600,Inter218,App,Mobile,Video,2569358,1138070,1074032,6187,1639.68,0.35,1065.79,0.58,1.53,0.27,4
9850,2020-11-17-9,Format5,720,300,216000,inter230,Video,Mobile,Display,200842,137281,114252,15662,1640.53,0.35,1066.34,13.71,14.36,0.1,3
9851,2020-9-4-21,Format6,336,250,84000,Inter220,Web,Mobile,Display,3950782,1432489,1321151,7674,1640.64,0.35,1066.41,0.58,1.24,0.21,4
9852,2020-11-1-12,Format3,480,70,33600,Inter227,App,Mobile,Display,1609503,773400,730118,4444,1640.75,0.35,1066.49,0.61,2.25,0.37,4
9853,2020-10-31-8,Format3,480,70,33600,Inter224,Web,Desktop,Video,1121869,673220,638411,3370,1641.46,0.35,1066.95,0.53,2.57,0.49,4
9854,2020-10-5-20,Format3,480,70,33600,Inter223,Web,Mobile,Video,2894898,1143128,1098516,6131,1641.73,0.35,1067.12,0.56,1.49,0.27,4
9855,2020-10-12-0,Format3,480,70,33600,inter230,Video,Mobile,Display,2349984,979251,911604,4539,1641.86,0.35,1067.21,0.5,1.8,0.36,4
9856,2020-10-7-16,Format3,480,70,33600,Inter224,Web,Desktop,Video,1579407,842401,811712,3963,1641.88,0.35,1067.22,0.49,2.02,0.41,4
9857,2020-10-3-15,Format5,720,300,216000,Inter222,Video,Desktop,Display,361216,191673,168219,21443,1641.93,0.35,1067.25,12.75,9.76,0.08,3
9858,2020-10-14-17,Format3,480,70,33600,Inter220,Web,Mobile,Display,1835322,908410,864168,4762,1642.41,0.35,1067.57,0.55,1.9,0.34,4
9859,2020-9-4-16,Format7,300,600,180000,Inter221,App,Mobile,Display,2414404,1065666,993945,5812,1642.48,0.35,1067.61,0.58,1.65,0.28,4
9860,2020-10-11-21,Format5,720,300,216000,Inter226,Web,Mobile,Display,552148,230532,196417,25919,1642.7,0.35,1067.76,13.2,8.36,0.06,3
9861,2020-11-22-15,Format3,480,70,33600,Inter223,Web,Mobile,Display,1712561,895503,863698,3978,1642.72,0.35,1067.77,0.46,1.9,0.41,4
9862,2020-10-5-15,Format5,720,300,216000,inter230,Video,Mobile,Display,327218,188656,164296,21642,1643.04,0.35,1067.97,13.17,10.0,0.08,3
9863,2020-10-22-6,Format1,300,250,75000,inter230,Video,Mobile,Display,1622796,868849,849470,1863,1643.15,0.35,1068.05,0.22,1.93,0.88,4
9864,2020-9-21-21,Format3,480,70,33600,Inter217,Web,Desktop,Display,4302067,1320226,1228959,9290,1643.32,0.35,1068.16,0.76,1.34,0.18,4
9865,2020-10-19-18,Format3,480,70,33600,Inter220,Web,Mobile,Display,3181452,1056687,966826,6479,1643.47,0.35,1068.26,0.67,1.7,0.25,4
9866,2020-11-16-21,Format3,480,70,33600,inter230,Video,Mobile,Display,5167663,1768462,1647728,8314,1643.88,0.35,1068.52,0.5,1.0,0.2,4
9867,2020-10-7-8,Format3,480,70,33600,Inter227,App,Mobile,Display,1831886,763097,719081,4326,1644.43,0.35,1068.88,0.6,2.29,0.38,4
9868,2020-10-28-16,Format3,480,70,33600,Inter224,Web,Desktop,Video,2526268,980928,904909,5515,1644.43,0.35,1068.88,0.61,1.82,0.3,4
9869,2020-9-5-8,Format5,720,300,216000,inter230,Video,Mobile,Display,184687,126922,110198,13673,1644.52,0.35,1068.94,12.41,14.92,0.12,3
9870,2020-9-12-3,Format4,120,600,72000,Inter229,Video,Desktop,Video,94529,79023,66484,11666,1644.78,0.35,1069.11,17.55,24.74,0.14,2
9871,2020-10-15-22,Format6,336,250,84000,Inter226,Web,Mobile,Display,642293,264726,216856,19359,1644.9,0.35,1069.19,8.93,7.59,0.08,3
9872,2020-10-10-20,Format6,336,250,84000,Inter227,App,Mobile,Video,2641472,1126157,1072700,5973,1644.9,0.35,1069.19,0.56,1.53,0.28,4
9873,2020-10-3-16,Format5,720,300,216000,inter230,Video,Mobile,Display,394876,202074,175594,22342,1644.94,0.35,1069.21,12.72,9.37,0.07,3
9874,2020-10-2-18,Format3,480,70,33600,Inter225,Video,Mobile,Display,3006328,989268,917470,7456,1644.96,0.35,1069.22,0.81,1.79,0.22,4
9875,2020-10-6-15,Format5,720,300,216000,Inter225,Video,Mobile,Display,360007,191054,166816,23919,1645.19,0.35,1069.37,14.34,9.86,0.07,3
9876,2020-9-14-14,Format3,480,70,33600,Inter229,Video,Desktop,Display,2547605,944128,875419,6106,1645.25,0.35,1069.41,0.7,1.88,0.27,4
9877,2020-10-18-14,Format7,300,600,180000,inter230,Video,Mobile,Display,2511895,953673,882774,5461,1645.42,0.35,1069.52,0.62,1.86,0.3,4
9878,2020-11-7-21,Format3,480,70,33600,Inter217,Web,Desktop,Display,3993661,1292173,1198275,6651,1645.58,0.35,1069.63,0.56,1.37,0.25,4
9879,2020-9-18-7,Format3,480,70,33600,Inter225,Video,Mobile,Video,1059423,640368,615621,3261,1645.89,0.35,1069.83,0.53,2.67,0.5,4
9880,2020-10-8-7,Format4,120,600,72000,Inter218,App,Mobile,Display,175687,121464,102272,13300,1646.16,0.35,1070.0,13.0,16.1,0.12,2
9881,2020-11-11-10,Format3,480,70,33600,Inter223,Web,Mobile,Video,1130099,643681,619519,2810,1646.15,0.35,1070.0,0.45,2.66,0.59,4
9882,2020-9-2-18,Format5,720,300,216000,Inter228,Video,Mobile,Video,430204,211862,178420,20632,1646.17,0.35,1070.01,11.56,9.23,0.08,3
9883,2020-11-10-18,Format3,480,70,33600,Inter222,Video,Desktop,Video,3582902,1282436,1200941,6097,1646.17,0.35,1070.01,0.51,1.37,0.27,4
9884,2020-11-1-20,Format3,480,70,33600,Inter223,Web,Mobile,Video,3597588,1186414,1116338,6308,1646.33,0.35,1070.11,0.57,1.47,0.26,4
9885,2020-9-30-20,Format3,480,70,33600,Inter225,Video,Mobile,Display,2935414,1255023,1201330,6527,1646.76,0.35,1070.39,0.54,1.37,0.25,4
9886,2020-10-26-17,Format6,336,250,84000,Inter229,Video,Desktop,Display,2190053,1006579,961003,5009,1646.76,0.35,1070.39,0.52,1.71,0.33,4
9887,2020-11-23-13,Format3,480,70,33600,Inter222,Video,Desktop,Video,1589931,824407,792884,3894,1646.91,0.35,1070.49,0.49,2.08,0.42,4
9888,2020-10-31-19,Format5,720,300,216000,Inter221,App,Mobile,Display,421455,204297,163232,19982,1647.03,0.35,1070.57,12.24,10.09,0.08,3
9889,2020-10-31-11,Format3,480,70,33600,Inter223,Web,Mobile,Video,2011366,901127,850889,3821,1647.51,0.35,1070.88,0.45,1.94,0.43,4
9890,2020-11-16-15,Format5,720,300,216000,inter230,Video,Mobile,Video,485032,225788,183510,21896,1647.59,0.35,1070.93,11.93,8.98,0.08,3
9891,2020-10-28-17,Format3,480,70,33600,Inter228,Video,Mobile,Video,1812977,918232,880527,4763,1647.65,0.35,1070.97,0.54,1.87,0.35,4
9892,2020-9-14-19,Format3,480,70,33600,Inter229,Video,Desktop,Video,2651237,1117825,1070439,5868,1647.75,0.35,1071.04,0.55,1.54,0.28,4
9893,2020-10-12-14,Format5,720,300,216000,Inter217,Web,Desktop,Video,414780,208209,177629,22051,1647.75,0.35,1071.04,12.41,9.28,0.07,3
9894,2020-11-8-13,Format5,720,300,216000,Inter225,Video,Mobile,Display,440192,218946,174826,20446,1647.88,0.35,1071.12,11.7,9.43,0.08,3
9895,2020-9-6-12,Format3,480,70,33600,Inter226,Web,Mobile,Display,1452641,718636,682947,4089,1648.26,0.35,1071.37,0.6,2.41,0.4,4
9896,2020-9-22-20,Format5,720,300,216000,Inter229,Video,Desktop,Display,513276,239954,199778,19669,1648.36,0.35,1071.43,9.85,8.25,0.08,3
9897,2020-9-30-13,Format3,480,70,33600,Inter224,Web,Desktop,Display,2329397,898332,809110,6018,1648.59,0.35,1071.58,0.74,2.04,0.27,4
9898,2020-10-8-10,Format3,480,70,33600,Inter223,Web,Mobile,Video,1782955,694696,653165,3886,1649.0,0.35,1071.85,0.59,2.52,0.42,4
9899,2020-9-24-16,Format3,480,70,33600,Inter225,Video,Mobile,Video,2577353,1032551,961249,6403,1649.09,0.35,1071.91,0.67,1.72,0.26,4
9900,2020-11-9-13,Format7,300,600,180000,Inter220,Web,Mobile,Video,3251512,1286881,1213985,5871,1649.17,0.35,1071.96,0.48,1.36,0.28,4
9901,2020-11-2-11,Format5,720,300,216000,Inter221,App,Mobile,Display,447063,227085,185401,22713,1649.2,0.35,1071.98,12.25,8.9,0.07,3
9902,2020-11-15-21,Format3,480,70,33600,Inter224,Web,Desktop,Display,2899029,1253291,1196533,5326,1649.3,0.35,1072.05,0.45,1.38,0.31,4
9903,2020-10-9-14,Format3,480,70,33600,Inter220,Web,Mobile,Video,1760775,724220,680547,3660,1649.32,0.35,1072.06,0.54,2.42,0.45,4
9904,2020-11-1-8,Format4,120,600,72000,Inter223,Web,Mobile,Display,155188,113242,95999,20907,1649.58,0.35,1072.23,21.78,17.18,0.08,2
9905,2020-10-5-16,Format5,720,300,216000,Inter217,Web,Desktop,Display,347174,196677,171411,23341,1649.7,0.35,1072.3,13.62,9.62,0.07,3
9906,2020-9-15-6,Format6,336,250,84000,Inter228,Video,Mobile,Video,1752236,904577,886208,1935,1649.83,0.35,1072.39,0.22,1.86,0.85,4
9907,2020-11-10-19,Format4,120,600,72000,Inter221,App,Mobile,Display,220470,154466,130900,25107,1650.29,0.35,1072.69,19.18,12.61,0.07,2
9908,2020-9-26-19,Format3,480,70,33600,inter230,Video,Mobile,Display,2128694,984925,936409,5892,1650.62,0.35,1072.9,0.63,1.76,0.28,4
9909,2020-9-24-0,Format3,480,70,33600,Inter218,App,Mobile,Video,1845668,937974,875333,3615,1650.63,0.35,1072.91,0.41,1.89,0.46,4
9910,2020-10-10-17,Format3,480,70,33600,Inter224,Web,Desktop,Display,1850021,887702,846364,4875,1651.19,0.35,1073.27,0.58,1.95,0.34,4
9911,2020-11-5-14,Format5,720,300,216000,Inter229,Video,Desktop,Video,212864,155718,121737,15958,1651.21,0.35,1073.29,13.11,13.56,0.1,3
9912,2020-11-2-12,Format6,336,250,84000,Inter218,App,Mobile,Video,424960,220158,189637,26177,1651.28,0.35,1073.33,13.8,8.71,0.06,3
9913,2020-9-10-20,Format3,480,70,33600,Inter229,Video,Desktop,Display,4035197,1352927,1271615,6853,1651.47,0.35,1073.46,0.54,1.3,0.24,4
9914,2020-11-6-8,Format5,720,300,216000,Inter224,Web,Desktop,Display,198239,131201,111294,15228,1651.53,0.35,1073.5,13.68,14.84,0.11,3
9915,2020-10-24-0,Format5,720,300,216000,Inter218,App,Mobile,Display,315905,192886,161333,15194,1651.7,0.35,1073.6,9.42,10.24,0.11,3
9916,2020-9-15-10,Format3,480,70,33600,Inter225,Video,Mobile,Display,1892651,775982,724438,4492,1651.73,0.35,1073.62,0.62,2.28,0.37,4
9917,2020-10-27-8,Format6,336,250,84000,Inter220,Web,Mobile,Display,1205116,692679,661836,3186,1651.82,0.35,1073.68,0.48,2.5,0.52,4
9918,2020-9-6-19,Format3,480,70,33600,Inter222,Video,Desktop,Video,3445694,1229267,1136329,7358,1651.87,0.35,1073.72,0.65,1.45,0.22,4
9919,2020-10-23-6,Format1,300,250,75000,Inter220,Web,Mobile,Video,1627270,845888,823340,1934,1652.18,0.35,1073.91,0.23,2.01,0.85,4
9920,2020-9-20-16,Format3,480,70,33600,Inter217,Web,Desktop,Display,1818478,895145,858743,5117,1652.35,0.35,1074.03,0.6,1.92,0.32,4
9921,2020-9-19-5,Format6,336,250,84000,inter230,Video,Mobile,Video,1558223,991046,959655,2310,1652.36,0.35,1074.03,0.24,1.72,0.72,4
9922,2020-9-10-7,Format5,720,300,216000,Inter225,Video,Mobile,Display,186845,130056,115012,16584,1652.42,0.35,1074.07,14.42,14.37,0.1,3
9923,2020-10-10-19,Format3,480,70,33600,Inter219,Video,Desktop,Display,2132341,987601,940603,5545,1652.43,0.35,1074.08,0.59,1.76,0.3,4
9924,2020-10-6-15,Format3,480,70,33600,Inter220,Web,Mobile,Display,2652314,879619,821717,5651,1652.68,0.35,1074.24,0.69,2.01,0.29,4
9925,2020-9-10-16,Format7,300,600,180000,inter230,Video,Mobile,Display,1597647,833483,802407,4496,1652.74,0.35,1074.28,0.56,2.06,0.37,4
9926,2020-11-4-8,Format5,720,300,216000,Inter229,Video,Desktop,Video,209793,133884,114811,14948,1652.86,0.35,1074.36,13.02,14.4,0.11,3
9927,2020-9-27-19,Format3,480,70,33600,Inter228,Video,Mobile,Display,2068942,928544,884277,5752,1652.9,0.35,1074.39,0.65,1.87,0.29,4
9928,2020-10-9-17,Format5,720,300,216000,Inter226,Web,Mobile,Video,417568,203402,172075,19079,1653.42,0.35,1074.72,11.09,9.61,0.09,3
9929,2020-11-4-16,Format5,720,300,216000,Inter222,Video,Desktop,Video,381228,204075,166311,20499,1653.45,0.35,1074.74,12.33,9.94,0.08,3
9930,2020-9-29-17,Format3,480,70,33600,Inter224,Web,Desktop,Display,1822118,851403,810056,5317,1653.49,0.35,1074.77,0.66,2.04,0.31,4
9931,2020-9-7-4,Format2,728,90,65520,inter230,Video,Mobile,Display,1945742,1187329,1118417,1202,1653.52,0.35,1074.79,0.11,1.48,1.38,4
9932,2020-9-8-10,Format3,480,70,33600,Inter222,Video,Desktop,Display,1905996,886661,828634,4436,1653.77,0.35,1074.95,0.54,2.0,0.37,4
9933,2020-11-9-18,Format3,480,70,33600,Inter222,Video,Desktop,Display,2406936,1113319,1063195,5436,1653.81,0.35,1074.98,0.51,1.56,0.3,4
9934,2020-11-8-20,Format3,480,70,33600,Inter228,Video,Mobile,Video,3664742,1201955,1112286,6403,1653.93,0.35,1075.05,0.58,1.49,0.26,4
9935,2020-10-10-15,Format6,336,250,84000,Inter221,App,Mobile,Video,2082997,858111,799663,4867,1653.97,0.35,1075.08,0.61,2.07,0.34,4
9936,2020-9-24-13,Format5,720,300,216000,Inter221,App,Mobile,Display,294212,177894,153890,17931,1653.99,0.35,1075.09,11.65,10.75,0.09,3
9937,2020-10-24-8,Format3,480,70,33600,inter230,Video,Mobile,Display,1086744,623090,592075,2967,1654.05,0.35,1075.13,0.5,2.79,0.56,4
9938,2020-11-3-12,Format5,720,300,216000,Inter227,App,Mobile,Video,218417,140190,120640,16902,1654.48,0.35,1075.41,14.01,13.71,0.1,3
9939,2020-11-6-6,Format4,120,600,72000,Inter221,App,Mobile,Display,120262,91728,76409,9670,1654.94,0.35,1075.71,12.66,21.66,0.17,2
9940,2020-9-7-13,Format5,720,300,216000,Inter226,Web,Mobile,Display,333529,186943,165522,20765,1654.99,0.35,1075.74,12.55,10.0,0.08,3
9941,2020-10-7-17,Format6,336,250,84000,Inter217,Web,Desktop,Video,1835748,923809,888960,4199,1655.06,0.35,1075.79,0.47,1.86,0.39,4
9942,2020-9-7-6,Format1,300,250,75000,Inter223,Web,Mobile,Display,1387886,763329,748159,2009,1655.25,0.35,1075.91,0.27,2.21,0.82,4
9943,2020-9-30-13,Format5,720,300,216000,Inter229,Video,Desktop,Video,316549,195841,167016,17375,1655.37,0.35,1075.99,10.4,9.91,0.1,3
9944,2020-10-8-17,Format5,720,300,216000,inter230,Video,Mobile,Video,412014,206152,174105,17995,1655.36,0.35,1075.99,10.34,9.51,0.09,3
9945,2020-10-1-12,Format5,720,300,216000,Inter227,App,Mobile,Video,353438,197471,173723,21179,1655.43,0.35,1076.03,12.19,9.53,0.08,3
9946,2020-9-27-14,Format5,720,300,216000,inter230,Video,Mobile,Video,301445,192285,167345,19111,1656.15,0.35,1076.5,11.42,9.9,0.09,3
9947,2020-9-22-20,Format3,480,70,33600,Inter228,Video,Mobile,Video,4077570,1300375,1206295,8632,1656.35,0.35,1076.63,0.72,1.37,0.19,4
9948,2020-10-12-21,Format3,480,70,33600,Inter219,Video,Desktop,Display,2988754,1378662,1329508,6138,1656.74,0.35,1076.88,0.46,1.25,0.27,4
9949,2020-10-31-20,Format6,336,250,84000,Inter217,Web,Desktop,Display,482439,218794,173918,20925,1656.81,0.35,1076.92,12.03,9.53,0.08,3
9950,2020-11-2-21,Format5,720,300,216000,inter230,Video,Mobile,Display,711260,235652,196381,23315,1657.09,0.35,1077.11,11.87,8.44,0.07,3
9951,2020-10-20-16,Format5,720,300,216000,Inter228,Video,Mobile,Video,422723,214279,178972,18134,1657.21,0.35,1077.18,10.13,9.26,0.09,3
9952,2020-10-2-20,Format5,720,300,216000,Inter227,App,Mobile,Display,502087,232864,198094,20532,1657.23,0.35,1077.2,10.36,8.37,0.08,3
9953,2020-10-26-16,Format3,480,70,33600,Inter217,Web,Desktop,Video,3024475,1073242,992651,6531,1657.35,0.35,1077.28,0.66,1.67,0.25,4
9954,2020-11-2-12,Format3,480,70,33600,inter230,Video,Mobile,Display,1703470,851289,806881,4402,1657.56,0.35,1077.42,0.55,2.05,0.38,4
9955,2020-11-16-4,Format4,120,600,72000,Inter229,Video,Desktop,Video,140794,109339,91265,11702,1657.58,0.35,1077.43,12.82,18.16,0.14,2
9956,2020-10-22-12,Format3,480,70,33600,Inter226,Web,Mobile,Video,1940745,816273,760397,4369,1657.58,0.35,1077.43,0.57,2.18,0.38,4
9957,2020-10-12-19,Format6,336,250,84000,Inter229,Video,Desktop,Display,2371395,1106166,1057771,5971,1657.67,0.35,1077.48,0.56,1.57,0.28,4
9958,2020-9-1-21,Format3,480,70,33600,Inter223,Web,Mobile,Video,4447657,1484803,1397802,7697,1658.23,0.35,1077.85,0.55,1.19,0.22,4
9959,2020-9-6-7,Format5,720,300,216000,Inter225,Video,Mobile,Display,215213,144180,127314,16750,1658.32,0.35,1077.91,13.16,13.03,0.1,3
9960,2020-9-2-21,Format3,480,70,33600,inter230,Video,Mobile,Video,4342201,1539345,1434517,8251,1658.39,0.35,1077.95,0.58,1.16,0.2,4
9961,2020-10-5-6,Format1,300,250,75000,Inter221,App,Mobile,Video,1374014,903031,875861,2462,1658.63,0.35,1078.11,0.28,1.89,0.67,4
9962,2020-10-10-21,Format5,720,300,216000,Inter220,Web,Mobile,Video,580596,264731,208531,22135,1658.75,0.35,1078.19,10.61,7.95,0.07,3
9963,2020-9-3-6,Format1,300,250,75000,Inter226,Web,Mobile,Display,1670051,902847,884984,1972,1658.89,0.35,1078.28,0.22,1.87,0.84,4
9964,2020-11-1-19,Format3,480,70,33600,Inter225,Video,Mobile,Display,3207227,1081984,1015213,5878,1659.19,0.35,1078.48,0.58,1.63,0.28,4
9965,2020-11-15-19,Format6,336,250,84000,Inter221,App,Mobile,Display,471865,217483,172292,21670,1659.23,0.35,1078.5,12.58,9.63,0.08,3
9966,2020-9-5-16,Format3,480,70,33600,Inter222,Video,Desktop,Video,2479887,1070782,997258,6042,1659.24,0.35,1078.51,0.61,1.66,0.27,4
9967,2020-10-20-8,Format3,480,70,33600,Inter226,Web,Mobile,Video,1134109,646733,617441,3070,1659.24,0.35,1078.51,0.5,2.69,0.54,4
9968,2020-9-6-13,Format7,300,600,180000,Inter218,App,Mobile,Video,2430233,1041300,969060,5572,1659.38,0.35,1078.6,0.57,1.71,0.3,4
9969,2020-9-4-21,Format7,300,600,180000,Inter220,Web,Mobile,Video,2598874,1279600,1214280,4707,1659.51,0.35,1078.68,0.39,1.37,0.35,4
9970,2020-10-11-10,Format6,336,250,84000,Inter223,Web,Mobile,Video,1534987,762809,725898,4202,1660.18,0.35,1079.12,0.58,2.29,0.4,4
9971,2020-10-30-16,Format3,480,70,33600,Inter228,Video,Mobile,Video,2545913,1031953,967184,5407,1660.77,0.35,1079.5,0.56,1.72,0.31,4
9972,2020-10-28-8,Format6,336,250,84000,Inter218,App,Mobile,Video,1171463,688096,661695,3206,1661.15,0.35,1079.75,0.48,2.51,0.52,4
9973,2020-9-13-17,Format7,300,600,180000,Inter219,Video,Desktop,Video,421767,204728,180076,22844,1661.41,0.35,1079.92,12.69,9.23,0.07,3
9974,2020-11-4-10,Format7,300,600,180000,Inter228,Video,Mobile,Video,245278,148037,122347,15848,1661.55,0.35,1080.01,12.95,13.58,0.1,3
9975,2020-10-25-12,Format3,480,70,33600,Inter218,App,Mobile,Video,1484980,784398,743676,4367,1661.59,0.35,1080.03,0.59,2.23,0.38,4
9976,2020-10-6-9,Format3,480,70,33600,Inter221,App,Mobile,Video,1499255,749453,716337,4349,1661.62,0.35,1080.05,0.61,2.32,0.38,4
